Actual_Sales,Predicted_Sales
114.96,264.85153715916096
352.96,247.17371997386428
165.0,690.4431527710972
284.92,253.69715868697068
210.88,367.5137693769921
369.92,238.32382551104556
126.88,697.9377923091473
209.96,249.59718631086184
244.88,232.6358370483941
474.94,240.4501598488162
395.88,413.76665750566434
224.96,458.65099330277303
335.96,285.0304946472403
549.94,474.33550278463713
469.96,495.1424631382587
144.96,430.6133861928116
405.0,268.0792300993953
584.92,401.24393019718775
195.0,526.3556775739823
329.96,303.4522352925339
255.0,365.70737975614406
400.08,333.3091295123712
614.94,431.7526918592438
195.0,578.1259738464852
359.96,319.46815444831174
390.0,387.66594309435584
654.98,390.79604244104644
360.0,673.1899727872794
375.0,426.9926189541995
240.0,432.9874182421923
464.88,370.5725097862789
330.0,424.17877560653864
255.0,437.5962448731302
399.96,355.50884999593865
414.96,398.27702229028915
269.9,347.91871594231446
285.0,337.08429891341666
279.96,344.2186203701396
429.96,322.48492183029396
405.0,422.67874620361624
309.96,422.2484780723218
445.12,376.0407758512634
315.0,458.87031245859237
675.0,361.87821880851266
204.96,637.1309059108974
285.0,328.9416259055931
225.0,357.6743387553025
410.03,325.7475699414277
150.0,432.9100145629776
300.0,268.7264388781592
294.96,305.67750677930854
135.0,313.1256719269965
255.0,259.3989385132511
225.0,274.6504889048539
354.98,241.69475988529112
294.98,694.9152765287789
240.0,392.84107265762344
180.0,263.8174063882082
384.98,246.9040797052104
315.0,655.3708499503683
309.94,459.86230925270144
60.0,469.21293375812934
159.98,194.16700130984063
90.0,252.62609702982056
120.0,232.38293580470923
90.0,195.98707575941876
30.0,194.0303754939897
219.98,103.38075293817833
90.0,183.46205626074988
120.0,116.48180670103557
225.0,223.6578329303471
150.0,229.96306894453272
180.0,450.7853245636407
240.0,301.6397742876868
60.0,224.17577195103175
120.0,211.77606958693065
259.96,325.94383197480386
120.0,219.19041785082945
47158.21,28515.359267676788
45896.33,46404.983724059704
46287.05,44075.64405521095
43911.11,43203.02271160463
46470.13,44232.32720901244
43109.12,45735.630874289425
39973.77,43718.20736512904
38790.85,42178.8255389796
41042.97,41482.49924481644
41890.73,41548.315676021746
45296.83,41077.46682348686
40641.46,43377.379452035086
43255.34,41411.46354144667
44818.75,42916.38699959685
42477.0,43788.238262769104
45638.83,42653.89183799482
42675.99,44395.736695435065
42316.43,43451.451957992766
44090.24,42823.39078999005
44856.98,43467.67763620714
40412.88,43587.43572271526
40645.99,41468.37587358852
43808.46,41778.1022432966
44477.9,43153.28003601797
42209.66,43061.35469627793
41241.27,42289.42613128382
43282.63,41976.69650496795
44843.77,43024.01533568893
42877.54,43260.18699742202
38678.23,42616.49455995142
40716.16,40763.2972964199
41369.75,41866.9048990182
43189.15,41459.967349146005
40108.12,41448.95709701647
38940.79,40885.7876025456
40834.03,40660.30192349686
42344.24,41439.73237242703
38756.71,41383.020509997936
37025.59,39672.24891146051
38010.57,40127.57559344073
41422.1,39969.97872415425
39623.61,39129.56675917012
37349.17,74702.63969873992
36758.36,37782.92300787253
39202.92,39891.41618106343
38545.57,39902.86235508736
36926.36,40639.25129251298
34360.45,33887.94530567062
40188.21,37580.98557461074
44197.19,38710.44393551904
41040.01,40358.47316154591
37083.49,39930.25510531432
42227.86,38965.475400398245
38821.07,42585.23601988243
39975.73,40709.32618328459
35518.35,39576.05028276662
37289.79,38455.542197236806
39003.9,38101.442301531766
42179.09,38394.02628932313
36985.12,39577.88398412597
36253.54,37121.90432535687
41705.49,37648.822786956836
40932.26,40614.76593378882
35502.18,40052.403063004924
31972.27,35778.4911286837
36144.62,37284.70639625974
35740.06,38181.986979474284
36062.93,35437.723268477486
32963.36,35253.59729476021
34242.22,34567.06946096314
35079.56,35176.987763611694
38022.21,35297.72510484181
34850.64,36159.99942131426
33986.48,35065.92326766666
36257.45,34852.41245509201
37951.59,36789.39326834501
35198.33,36563.39931886787
36025.72,34940.42160217651
37476.45,35876.38468412318
37883.92,37315.24895069702
37456.14,36690.736745919545
35381.7,37167.15823641503
34747.9,36195.763137323556
34580.97,36883.347757940464
33023.52,36185.53105909883
31737.98,34011.00488988414
30719.69,33321.20045548009
33445.66,33684.1836183566
34748.91,32821.66613463362
31210.5,33932.59625285339
30498.85,31209.19198510956
29761.42,32587.478756945744
32568.6,31776.844290865905
32738.24,31512.550939726298
30255.96,52046.596911951
30729.46,30817.335550418804
31607.98,32617.092920393767
31421.74,33006.345187042876
29788.21,34281.817436036305
26623.66,24247.439227520998
31021.3,29890.208237138508
32346.79,30155.769240652837
31639.97,30436.99426348717
29832.47,30172.577612150275
30062.07,30642.208443632877
32639.49,31568.34467369118
30241.0,31931.511291647068
29334.27,30182.71902049245
29175.85,29702.472202525507
29614.68,30691.06648730404
32781.81,29758.59497479226
28667.81,30652.791244446715
27877.8,29324.620652916525
30405.38,29007.077892815767
29819.23,30431.846291654598
28468.34,29468.970176026363
27189.74,28427.966962399274
27993.29,29438.02865448919
28748.09,28906.877701826863
29732.06,28656.39268729615
27653.16,28752.384210493477
27665.62,28313.387684904406
31225.74,28230.66411754394
31299.67,29832.922610180533
28205.08,29938.004244497715
26707.27,28465.686206632974
27624.35,28631.717604077272
29056.43,29336.758768403688
28232.32,28689.333347093747
25776.71,28111.969805648685
27451.03,26790.200331728374
28009.67,28000.631527830516
29392.46,27872.994872398558
26861.97,28373.821911273677
26231.13,27030.830284568077
28724.98,26902.41990307627
28168.39,28794.000167522303
25676.82,27891.34456788958
24884.97,26618.033786411117
26582.04,26457.447434774283
27827.1,26426.26746043405
26744.31,27074.963250495774
24848.51,26447.335859707553
11509.78,24489.289764938698
11951.24,12111.252717943496
12672.4,12310.970451524301
10584.23,11439.613324396785
11135.42,11112.829938861832
12549.23,11636.726950108508
12945.14,11921.576047856437
11376.36,12078.973937781595
10673.48,11637.416341314549
12278.98,11302.643483932938
14107.31,12199.698134853756
11999.84,13213.357882099477
11330.24,12151.306760091278
13474.07,12205.169820190406
14296.73,13124.044667718814
14361.11,13429.205997357492
12504.6,13648.941353500604
13754.3,12988.836474018171
15105.96,13626.450949123822
15613.82,14234.632893871672
13027.03,14841.642498244908
12137.81,13471.626347202882
14905.19,12826.994509830367
16054.39,14160.426064209685
13787.46,15064.55838981616
12854.71,14102.043147273953
14416.17,13689.56164140748
15981.08,14448.835959564345
14089.95,15170.889825759134
11556.44,14299.508905523504
12426.0,12128.519217657842
12379.67,12874.912645265951
14331.8,12747.83845040095
11677.73,13469.804750698484
11146.24,12148.207908048273
12272.14,11788.292016438309
13556.29,12338.547470440091
12052.57,12663.513050140715
10332.91,12187.514830819404
10007.8,11335.970299978266
12405.6,11310.208197487218
11025.66,12102.286678297247
10471.82,13907.559668395712
9505.27,11401.664011776054
11361.55,10960.691218945965
11656.72,11836.26963683572
10396.73,13009.561145412572
8193.91,10237.621485660411
10876.98,9399.953352729986
12113.23,10709.394332868662
11694.19,12029.48063313526
9383.73,11962.094786565895
10943.29,9976.280360256229
12407.2,10971.681299099837
12490.7,12052.28375551367
12635.05,11847.782812293666
11551.86,12088.44903056416
12582.49,12293.680521886428
15315.9,12165.414405497391
12368.96,14944.165823631081
11690.85,12708.481462398253
14236.33,12281.49774899696
14754.0,13666.8937487582
11727.66,13697.714306123466
9442.17,12305.906116190801
12098.24,10126.98587333305
12868.87,12011.494547429578
12611.22,12388.411138811416
11048.91,12305.119328922652
11159.02,11943.373878583054
12645.64,11562.421562914902
13857.85,12324.72561208511
11227.42,12939.066185299887
9774.26,11817.86627273506
13007.13,10672.780881952325
13027.31,12482.735938943748
11650.23,12409.375145027654
10861.87,11693.073958457113
11238.8,11723.449384602693
13688.13,11564.485186023378
13011.31,12767.803774346507
10487.46,12472.847414827354
9277.56,11045.37226884679
11453.06,9703.996815250312
10947.45,11272.705630426603
9444.76,10817.582962432214
8686.28,9844.959176695607
10392.14,9740.808014012018
11093.82,10171.537885640108
9896.29,10680.729514842946
8043.32,10097.465931795581
6951.86,9269.186729588178
9563.25,8275.617790889446
9678.5,9051.991958496359
9922.15,14381.593625069909
6898.76,9446.848078722927
8828.02,9835.612894542177
10364.73,9517.626160316113
8313.61,12531.930941104218
6960.72,7174.020357701125
8775.35,7544.9725761181835
10341.46,8664.914008702002
10481.91,9795.333856469455
8413.72,9836.172991605028
7761.64,9135.752891776372
8930.19,8531.413891681465
9707.05,9113.627321365639
8082.08,9190.910000073087
7933.48,8418.660773295627
9621.57,8512.48865693703
11834.45,9377.550772692999
9616.08,11019.856269334252
9379.18,9751.169955244257
10373.25,9703.601577174832
11888.61,10411.149121945515
10467.68,11630.07378201239
9318.39,10543.854592996631
8441.82,9693.33370920268
10670.68,9218.693728555076
11263.7,10129.333392317783
9739.82,10657.58822408493
9120.14,10012.886082427283
11985.73,9529.102831138433
12191.54,11923.318994638908
10091.18,11992.291436863565
9013.26,10497.469829551612
9539.93,9546.396468081895
10437.53,9971.614559845739
10314.01,10021.287750878599
9012.87,10032.727280768018
8927.27,9498.77987904247
10105.6,9427.948998439531
11193.77,9879.64081978606
8783.75,10260.755076470594
8116.12,9437.885004203265
9806.65,8924.941777920441
10341.09,9737.02194211121
8698.89,9662.208063138938
7267.58,8995.887651360003
7384.92,8475.265971542753
10122.18,8136.403203689733
8812.3,9399.651771967641
7258.41,8659.269097127846
63964.12,45649.56851725313
64766.61,62130.32406906284
64863.57,64050.96077215028
59700.8,63788.222415183904
62667.49,61755.036887316135
58694.22,63056.71808717928
55719.21,61135.892891311465
52002.2,57278.35965105102
53299.45,55331.99283423185
56876.04,55414.00845260444
61674.82,55788.265140611555
52190.8,57094.053601055704
53947.64,54248.816144845216
59912.5,55171.31263043575
58811.26,58532.42191010322
57619.67,56570.562421755174
50932.03,57700.67915007179
53922.82,56151.67549441397
59346.21,55820.45523648444
59667.09,54148.16569645379
50316.56,56518.5583311808
51664.48,52621.56653793299
59119.61,56195.70382691011
60010.65,54167.36371720517
55407.38,53830.07345937497
51580.48,54128.693812273836
55445.06,55450.79452580812
58828.39,57086.235571053985
53828.67,56119.25564004271
47665.08,53480.69952900495
50115.96,52749.7315545698
54186.29,54192.959750942
58272.34,52781.89099531421
50848.24,53938.17427702003
49369.59,47710.72970449541
54320.08,51848.89506352223
56716.94,54243.78556073457
51169.98,51828.79817934516
45918.49,47089.943835215134
50115.58,51581.72783913776
57597.18,52364.57483210359
54122.98,54376.061089985145
51678.44,58603.50213273811
43558.4,60006.139133553
53710.62,73595.75641876807
55019.13,67783.2688505678
54730.33,67397.8510318531
43754.84,46651.01404833841
48464.26,50874.57738958586
55473.11,54395.53340324937
52376.8,52860.80617086888
44824.38,49437.21381802361
53062.32,48664.837118052055
50928.91,54365.31279832597
53675.34,50251.869964171805
43800.29,49654.36379009815
46071.08,51631.07122024439
50140.02,48387.26168510618
55398.69,49664.497541816505
45782.09,49445.16295577896
44354.47,47307.409239675144
51476.53,47575.24257091436
53752.32,51186.815459259895
43708.11,49431.44130531801
35143.64,46055.437308599794
43601.4,45794.001243985185
47030.86,44604.53398284079
44051.28,45160.64759260458
39214.19,45461.663824728086
39962.3,41733.67257473362
44427.29,41994.824528372556
47931.91,43557.45009080058
39692.58,44769.44599103838
38949.34,41172.82481731344
43691.83,41182.94997723824
47395.57,43361.9285806967
42793.04,43867.90288120232
40156.49,42744.4886657158
43632.37,41819.87906641488
47082.58,43661.731899643986
43837.71,44147.34056196033
37909.95,43360.02641755712
37415.2,41204.82776516152
42460.76,42094.12373294421
41827.01,41753.82602732338
37108.42,40039.48918688963
34435.75,37715.06450878715
39778.35,38438.27466407793
43092.66,39308.759929812986
38010.06,39596.766870947016
34007.08,38007.172173210325
34582.83,37379.69443215345
40158.58,40260.95203047636
40431.15,37893.8766413314
37943.06,85520.62178317076
32252.23,37321.06973790344
38348.31,37635.945678602446
41023.76,41207.0249777852
38507.59,42446.59719248238
32956.43,32954.963155729834
37357.72,36353.44177944571
42113.81,38185.246751513456
38644.19,39308.109060471426
33641.2,37545.96448201938
33445.21,36133.812901592035
39233.43,39482.21280016455
39105.05,37910.595158281634
35816.36,37270.161270625744
34987.23,35343.180704698396
37393.06,37187.87416332698
41553.55,37868.00421868789
34706.97,38417.30696171641
31611.84,35346.49980088181
35517.44,35112.86910222969
38618.35,37959.26310999141
36024.04,36315.193346361404
33161.64,35203.92788924334
33427.25,34456.46666044926
35784.96,36502.824124650935
37038.58,35565.97220916581
31757.81,36004.449171278415
30488.56,33174.76410763916
37162.44,33522.89751573769
39712.12,36101.871776917345
34037.67,36531.7388251608
30446.34,33688.864390319104
33224.48,34458.44001660767
35904.45,36408.109914511326
34359.64,34243.27451667825
29649.31,33132.71727080755
31968.88,31147.37234435098
34547.46,33339.52517529892
36241.86,33835.794606510506
29136.56,33279.30821933576
28935.1,31205.262095990238
32639.26,31915.199012784276
35716.11,33346.99744822134
32047.18,32095.62715833067
28112.53,31010.308435583385
30973.5,30965.368754680996
36511.65,33057.593606562215
33343.33,33903.10327744828
29277.0,32094.288725203354
39005.54,27177.803589276973
42821.59,38347.624855179194
39630.96,41710.93024722098
36954.24,38442.462214960935
40082.46,38679.8806664668
39001.92,41079.25948008512
35604.43,39418.16821858671
32524.3,35864.398796445035
31663.76,36522.454085247315
39922.46,35008.09430678339
42613.58,38501.15823675095
39011.0,39715.65891926178
41598.05,39135.689455509855
42067.12,40862.3318777537
44885.6,41763.887466800494
44921.08,42716.74388765034
39156.26,43228.51768646174
40847.58,40999.15451827729
42327.89,42011.81161078415
43866.43,42306.39494735589
37217.44,41857.27736492187
38471.09,39043.76300353282
43425.89,40573.57043488671
39860.23,41655.44449710022
37651.42,40034.84500181589
36199.81,38769.67136474214
35889.61,39665.81958012925
38508.63,37689.328001122165
34247.19,37801.27240541028
33798.17,35394.215082301685
36736.77,35164.72146049595
38564.79,37990.199687604996
38448.16,36592.84313297761
33909.27,37377.27039079101
33478.18,35457.92038976596
36028.76,36169.38621369957
38349.63,37029.10209430577
34862.32,36386.03090155907
31887.01,34809.25208008631
32851.02,34073.41179573917
36001.2,35706.14911566972
36416.97,35306.6708851889
36734.7,80567.6177366631
26055.94,33948.806014838025
34058.41,32836.16492603486
33554.22,36011.29616267602
38405.48,38019.48441147699
28940.31,26947.726051233993
28188.34,32720.474558268328
32713.46,31481.79732472849
30697.5,33689.41054971189
26359.01,29964.980088022425
30338.3,27779.59084581098
30086.31,31511.990706600114
29700.43,30045.16410299379
25874.21,28799.09251846494
26639.89,28453.487972446404
27758.89,28380.46208808857
28461.66,28565.059064717912
23816.77,27878.75475265646
22606.87,25598.854170738152
28117.73,25092.59059061803
26343.69,27407.84732238962
22299.47,25870.23857254001
22861.36,23108.57772820757
26193.6,25173.47668816969
26953.96,25495.439234968075
24272.99,25768.91499041005
22921.8,25002.6712057598
24047.55,24498.9145659713
23093.31,25179.845244605905
26101.44,23664.43518666078
21909.32,24585.841378485267
22275.01,22884.147172509176
25465.67,22718.134993671345
24284.82,24664.494011027276
24141.73,23879.642778080575
22413.9,24044.59637789995
23103.19,23510.688422363517
25350.73,23549.80204271263
25365.1,24382.76372345841
22568.38,24386.619045985524
19648.66,22843.214524030354
21436.32,21278.765707299463
21392.91,22462.03550853131
20682.29,21345.441374970218
17406.23,20639.907611194696
19876.07,18674.800657732947
21203.49,20324.241476540406
19016.59,20763.29996209658
18990.57,19566.335243414993
17708.75,19993.237434136987
19444.25,19150.48405701469
22581.86,19393.759798777723
22060.28,28104.89777721062
15699.04,20543.843369374277
21226.81,16848.072299288546
22145.56,22853.2033012694
24481.79,25839.15522298845
18254.26,18522.606644351414
19033.6,20335.314078100153
19089.5,20328.532700939755
18340.76,20059.948027480605
16529.99,18741.591666041568
17686.51,17620.77346017004
19629.74,18129.811941282984
18376.37,19203.70223724343
17436.08,18311.18088643307
15924.33,18028.448047916252
16381.11,16781.648215912177
17704.82,16971.397174794565
16526.15,17336.94499582517
14080.3,16801.321711006585
14219.71,15487.87091966796
18290.02,15619.84164617361
16473.71,17095.370657296087
17375.52,16232.076795983303
16625.65,16884.27771987145
16637.6,16930.246094326776
16796.23,16826.230928635036
14781.56,16880.681264700386
14892.94,15614.34424771283
17641.39,15573.414503177377
17290.9,16474.174239634405
16401.49,16382.475634694147
13980.44,16571.76244635903
15432.21,15492.689363693697
16252.54,15794.431799466063
16054.18,16168.746399616783
13297.78,16001.20844241701
14788.82,14162.2267570227
15819.63,15210.928494865972
17863.33,15462.622977681463
15046.68,16513.993169166835
14231.4,15584.482957281141
15499.23,15244.545288262467
16693.32,15849.597675863251
15313.9,15865.8731974289
12974.87,15420.47258196544
14355.84,13921.104383822174
16725.6,15034.62178136345
15085.24,15688.385260720686
13552.16,15177.156914668692
70593.01,27320.112713483322
69820.88,65708.80124519645
70630.71,66314.69961661223
66266.69,65778.62389490003
68849.82,62024.50496726343
66339.4,64258.091602698936
65458.59,70035.47076019795
63319.11,72698.1428430156
71027.36,66723.80935921815
74438.27,73254.86868109401
78974.83,69182.26001477688
66705.15,72687.59289453144
74557.25,69655.30004448308
76003.17,73813.63049527378
78663.21,74355.48465803367
70883.76,73155.0730459636
67872.72,79373.6482306352
68724.45,71538.05280835275
68378.45,68926.28435351385
72352.99,68706.71399433547
61679.14,69687.3119696675
59274.84,67507.85975212883
64578.84,65105.81602025663
66783.62,67935.44558270513
64704.54,65559.15322309079
63901.81,64208.4818571653
66031.08,66865.79403987278
67938.04,70759.06870867101
61928.98,71076.24670841737
57101.66,64210.18325592764
60897.12,62856.11352353203
60656.26,62980.775513394445
62561.97,60594.54751373029
58066.71,60342.350039953664
58746.03,60399.6475798701
59917.13,60281.39172163271
62305.68,61036.92087879381
57131.22,60250.644986071056
52146.54,59495.532774763305
48954.01,58598.35257020487
53126.35,56021.45137520997
51756.3,54682.273663169966
47301.41,68721.9038205576
41021.19,82308.12478105286
46201.85,65309.176291791
47477.5,72743.82447473619
47341.34,58688.30029542041
41952.63,43412.693589186674
43311.22,45320.468489904335
47961.07,45047.173184547384
48597.03,45945.77669999681
43837.14,45872.53780530845
45758.81,44662.44638508163
44990.08,51186.33230150098
56164.19,45970.29311687747
47624.87,49364.314023911844
49825.22,48184.376445432186
49811.56,47683.46322675292
55942.96,49802.24034734639
51909.52,50092.46160885136
49919.24,48633.099441251754
56012.53,44756.78534428706
54804.73,54350.49710320991
50299.75,52256.1332151955
43832.55,45039.53590346408
48755.73,50950.54279804873
58824.96,50899.58759020333
45482.3,54333.36649903453
43351.09,46546.83097522725
46291.72,47089.406120370346
47155.02,50814.34314154063
47760.04,45864.400469619315
43921.87,46194.996739942086
44044.49,45387.55393445888
45824.98,45115.02139318887
48389.93,45644.050853192566
46919.12,45828.65205806352
46432.43,45974.2547488953
49906.75,46862.76900231865
50666.85,48016.94679398919
49246.71,48825.70011664635
48085.57,48069.09685563881
44816.05,46152.16115767545
42336.1,49066.50357503473
41602.69,44506.854169825056
38981.29,43514.15987951567
35861.3,41018.36728833512
38648.33,39407.38650574367
37847.55,39045.17083132429
36569.35,38063.07293404249
36440.48,36538.69302407326
32926.4,37535.954562337654
38031.65,35664.665415510164
35294.36,36843.32878838278
34147.87,41288.342998881
28352.87,32490.775061882512
31801.99,36342.096324176215
36390.48,34199.79804798248
33397.27,37755.91273472846
30611.46,27643.146202672877
36441.15,31396.99796532742
37600.51,35648.26364507244
35600.84,36297.85245928018
33167.63,34144.211865348516
34420.89,34767.44708872591
36493.73,36891.48016738715
38071.28,35960.93562702825
36220.17,36897.87597458938
33959.31,35588.72030872495
34647.72,35372.24442077299
37499.75,36634.65224745458
34695.13,36983.7049443666
33448.32,34886.09168086455
35696.27,34678.17724412873
36173.26,36515.64868174749
36233.57,35586.87515762258
34293.48,35433.70012045131
33840.66,35255.78356055294
43392.18,35280.75236650949
38239.45,39589.74812234781
34950.04,37471.77323921252
34862.5,34939.08527877659
38978.13,39534.84813610175
37432.75,37867.6293370177
34624.99,36442.34343269548
31425.8,35214.36829013755
32287.55,35758.07235859366
34006.76,34658.76607323514
32806.82,33912.664212248026
31321.0,32284.33891981767
33845.41,32948.279235277216
33172.98,33618.14954083123
34971.48,33292.07737499538
30519.63,33425.85556516118
30184.09,32406.047225473794
32023.98,31974.030268740695
31639.13,33114.30552493279
30093.03,31286.630226448964
27990.72,30406.517856617025
30053.76,30619.166699646517
31555.31,30643.11188491397
31026.34,30156.622687657873
27246.98,29941.99656799899
40389.37,37989.28186444443
39816.3,39270.74228384496
39992.16,39035.561983120984
37021.27,38349.619390420135
41404.58,38870.612636452635
39707.81,40358.44100347524
41078.26,40302.83930023436
34789.32,40075.6439417939
39290.87,37258.060268808855
42675.12,39176.55658899097
50271.17,40572.85763307485
47773.62,45811.96368273576
47893.08,45727.27252711958
51567.64,46911.35882894206
49562.12,47709.34276100845
50948.51,48503.37845099664
50002.52,47061.91356402182
52177.75,45797.84488952113
51956.47,46973.71938082711
55402.42,47788.48677292718
49571.13,51404.122031999745
48915.74,47271.02594816378
50043.43,46526.65632977893
51733.82,51170.6656818808
50552.85,47201.12994533395
46319.87,46416.14984403696
53161.26,47723.488959437804
55802.29,50861.01817812801
51581.1,51441.12701247518
45643.05,48101.89927112038
45793.64,48515.08188555881
44471.81,52029.49560303019
48117.55,46975.25551835168
43597.1,48391.56356234793
41785.66,44778.42508582549
44636.45,43980.618451541064
47847.5,44971.95051206534
45028.01,45407.55715109149
41738.1,44747.743744923246
39636.78,44303.48111882989
40358.02,42766.70397941179
37923.23,43099.15184656261
39878.04,61245.877320313986
33102.92,38907.784850436896
37652.43,37689.66421998486
40105.93,38635.8754126968
39937.79,41818.97698840473
33569.56,34146.527726999695
35217.61,36776.51398263736
37775.08,37477.99395991105
38041.92,37710.55940856888
36191.87,37172.94130704803
38077.86,35762.032301211206
37696.72,39304.36772909676
41059.26,38374.07684479067
38126.77,38871.15444209128
40388.61,38467.95924646874
41091.58,39639.63318260497
45321.87,40842.605659282184
39876.95,42137.86935913011
38309.02,40805.316742956034
42251.08,40365.74324820361
43097.91,41901.714616125915
39702.01,41645.42750571191
37730.37,40564.75494120849
41050.38,41125.59110742586
42142.03,41619.80729477589
43077.01,40769.81595107245
39688.19,41466.06047474612
46045.77,40932.667891518475
46011.63,43656.32602209569
50253.67,44046.53083374042
42469.63,45831.27201058011
41394.27,43717.360317392035
46377.58,43723.788637514415
44620.88,45567.18586847646
41589.71,43653.983941995284
40836.2,41890.697134181275
41885.14,42140.98155742106
44609.41,42267.674783876755
42815.96,43380.82172820008
41497.44,42871.43145162426
40810.26,41874.567116896826
39929.82,42084.83823188157
39943.04,41202.14993550897
35641.66,40987.83136113162
35634.49,38142.27483963961
37439.3,37690.01109797065
39604.71,37939.39520973214
35806.86,38124.481031466865
33190.94,35856.13177895513
31079.95,35677.43152113662
34355.59,35873.540956861514
35143.17,35254.374685264345
33759.18,51772.525101982115
27876.57,30365.84961959924
30768.19,32691.482341983738
34356.23,33886.05893919725
30746.33,36194.918551458526
28186.55,25530.34867830505
32942.45,30665.15196663776
32275.79,32860.87492300692
33659.92,31440.419221898956
30490.99,32387.02120625292
29529.35,31972.143073855856
32780.05,31485.33924067105
31506.61,32643.264467637622
31392.17,31337.381068279985
31540.17,30967.90439221493
34414.56,32415.8591241623
36768.69,33410.34365069661
33064.32,34924.908916553206
34990.73,32965.561163147395
38247.02,34973.541724496106
42551.8,36997.553537688225
36471.35,39533.51326298541
36036.87,36204.23942085678
37193.6,36806.35443760524
38952.7,38376.125883455046
40185.87,38283.86799606569
37008.67,38722.161618427555
37798.48,37315.553349692425
40242.34,38360.40091631371
41364.08,39719.21226746779
37146.45,40270.880113932195
38092.18,37682.49849723576
36794.64,39600.62583298808
33914.16,38464.28722920902
33898.04,35722.02503614278
33907.17,36324.50469413224
34964.72,35480.54485109096
36365.66,34464.19660576961
38664.89,35425.88538773046
32767.4,36577.45770648111
31670.77,34230.64919836838
35575.28,34200.501736643935
34668.48,36857.342294173315
32729.71,34146.16749888018
31210.19,32649.544299712437
29959.68,33865.209810010914
33743.05,32663.27893420467
31158.02,32879.407192782455
30744.77,31715.791313241985
11460.65,9986.15307857143
11699.84,12160.265725585956
12766.15,11764.531009513175
12066.73,11421.577196900143
12918.86,12197.98112143557
12412.61,12209.747575332753
13147.45,13066.475849661247
13089.47,13036.385756718659
14951.53,13169.1621433057
16197.97,14021.584024785547
16253.29,15602.096381875905
15035.31,15732.116266966015
16307.76,15702.003135099058
17138.79,15954.379419798242
16178.2,16189.930359527834
17973.2,15928.012829558393
19987.66,17000.622216311225
19555.42,18695.218915244077
18616.81,18713.20065626004
20584.52,18797.59730771101
21873.44,20281.35788973291
21734.92,20947.87451614021
21070.93,21055.51041483864
19366.82,21181.151348749652
20838.71,20130.525760066394
19458.27,20805.10038695157
18769.66,20063.315856346664
17187.84,19505.75666333484
17360.58,18162.263031531427
17083.45,17947.766088500724
18397.86,17604.92814678018
18888.97,18421.961856109167
17747.54,18339.290831604925
18386.62,18008.011728846057
18927.36,18444.49505524337
17180.37,18631.587632213206
18329.67,17908.278812282504
16610.98,18519.08084709714
17289.18,17521.437560358336
15588.83,17398.980372727354
14632.23,16658.24378273939
14809.56,15461.966366160488
23759.93,35884.8199941759
12548.17,17750.467738026673
14972.98,13694.880255705542
14708.92,15948.024717805725
23999.42,19164.51438022107
21542.62,14567.635525
9476.99,20396.26247188523
11266.27,9390.644899492667
13435.37,11908.369864888982
13505.03,14106.343342485212
12925.18,13178.383161098749
12871.19,15505.628367927697
14936.97,13526.877135217157
15362.59,14253.739538710804
14980.86,14663.05953458571
14074.44,14547.491111016981
16230.76,14874.46861114283
14698.52,15631.433270770598
15822.38,14928.28419507353
14918.06,15516.182902554669
14662.58,15240.215994312155
15782.68,14959.965618288568
15099.86,15645.251560655015
14010.81,15359.370131415564
16907.32,14837.73714568861
14860.63,16184.802651924261
16927.0,15149.077153369404
19179.85,16207.330387993627
15988.21,18162.7350575757
17493.55,16318.30879201251
19390.52,17172.717539374073
19106.94,18514.601606170312
19850.25,18526.801645161086
17568.02,19515.31064716391
17551.17,18088.65195398965
17301.54,17990.08573618886
17264.48,17945.458405847025
18158.83,17273.876535503696
17488.91,18075.597625674247
15876.44,17621.46824023679
16355.14,16583.24731964891
16091.41,16897.379242691444
16952.23,16552.77628995501
17323.75,16601.616259301587
16360.27,16973.30757447297
16023.38,16743.77985643381
15138.42,16658.90781928374
15134.37,15983.296501096154
14050.75,15706.872686196146
13938.51,14993.706275376822
13363.41,14567.093793033453
14525.29,14239.152026686827
21533.47,34448.470871487414
11326.24,16647.767186887733
11920.9,13544.571211644108
12731.03,13370.660046104813
14963.0,15775.90266569826
16717.16,13286.921792270532
18019.98,16072.184291597248
11472.79,16170.548510951317
13274.22,11849.025882476335
13951.12,14282.85450101979
13675.62,14652.570610622392
13310.36,15163.896793979546
13032.14,14020.15154283106
15152.07,13995.813093667224
13005.15,14492.756802457783
12038.73,13590.320643571946
13649.84,12807.916446389172
15450.36,14024.855302301052
14560.02,14737.382422063925
14897.5,13962.73761367752
15602.09,14899.922931371368
12344.05,15520.684481154194
13520.45,13048.204182006128
15110.84,14292.4519732196
15516.74,14616.471465214241
14547.08,14744.578580432437
15035.65,14678.941946713163
17540.78,15320.182823701762
14350.53,16135.112607111174
16448.59,15150.257628786234
14832.46,15943.263942465304
13680.95,15435.178354592153
15171.22,14405.12728248816
12568.06,15379.197282162157
14742.57,13120.072326369795
13476.54,14222.175895978155
13769.66,14035.485365853763
13043.99,13932.009135905604
14271.11,13822.638093594795
13160.42,13986.642216842354
14454.41,13650.627490518767
14817.67,14478.538336145124
13676.59,14395.846738652299
14306.05,14236.732724313115
12976.73,14445.896361108995
13496.38,14033.008233735307
14108.15,13943.560285119005
13992.08,13986.112370074126
15835.16,14004.496379779359
8138.42,8195.405595238093
8005.42,8208.078170536486
8226.44,8088.446899363892
